class_name,image_path,split
gowns,R:\Educational Learning\Assessment Project\indian-ethnic-clothing-classification\data\raw\indofashion_dataset\images\train\32988.jpeg,val
gowns,R:\Educational Learning\Assessment Project\indian-ethnic-clothing-classification\data\raw\indofashion_dataset\images\train\35715.jpeg,val
gowns,R:\Educational Learning\Assessment Project\indian-ethnic-clothing-classification\data\raw\indofashion_dataset\images\train\33498.jpeg,val
gowns,R:\Educational Learning\Assessment Project\indian-ethnic-clothing-classification\data\raw\indofashion_dataset\images\val\2363.jpeg,val
gowns,R:\Educational Learning\Assessment Project\indian-ethnic-clothing-classification\data\raw\indofashion_dataset\images\train\35611.jpeg,val
gowns,R:\Educational Learning\Assessment Project\indian-ethnic-clothing-classification\data\raw\indofashion_dataset\images\train\33698.jpeg,val
gowns,R:\Educational Learning\Assessment Project\indian-ethnic-clothing-classification\data\raw\indofashion_dataset\images\train\31538.jpeg,val
gowns,R:\Educational Learning\Assessment Project\indian-ethnic-clothing-classification\data\raw\indofashion_dataset\images\train\31896.jpeg,val
gowns,R:\Educational Learning\Assessment Project\indian-ethnic-clothing-classification\data\raw\indofashion_dataset\images\train\34297.jpeg,val
gowns,R:\Educational Learning\Assessment Project\indian-ethnic-clothing-classification\data\raw\indofashion_dataset\images\train\31365.jpeg,val
gowns,R:\Educational Learning\Assessment Project\indian-ethnic-clothing-classification\data\raw\indofashion_dataset\images\train\31536.jpeg,val
gowns,R:\Educational Learning\Assessment Project\indian-ethnic-clothing-classification\data\raw\indofashion_dataset\images\train\33582.jpeg,val
gowns,R:\Educational Learning\Assessment Project\indian-ethnic-clothing-classification\data\raw\indofashion_dataset\images\train\32227.jpeg,val
gowns,R:\Educational Learning\Assessment Project\indian-ethnic-clothing-classification\data\raw\indofashion_dataset\images\train\32428.jpeg,val
gowns,R:\Educational Learning\Assessment Project\indian-ethnic-clothing-classification\data\raw\indofashion_dataset\images\train\30966.jpeg,val
gowns,R:\Educational Learning\Assessment Project\indian-ethnic-clothing-classification\data\raw\indofashion_dataset\images\train\30764.jpeg,val
gowns,R:\Educational Learning\Assessment Project\indian-ethnic-clothing-classification\data\raw\indofashion_dataset\images\train\33557.jpeg,val
gowns,R:\Educational Learning\Assessment Project\indian-ethnic-clothing-classification\data\raw\indofashion_dataset\images\train\35874.jpeg,val
gowns,R:\Educational Learning\Assessment Project\indian-ethnic-clothing-classification\data\raw\indofashion_dataset\images\train\33292.jpeg,val
gowns,R:\Educational Learning\Assessment Project\indian-ethnic-clothing-classification\data\raw\indofashion_dataset\images\train\32132.jpeg,val
gowns,R:\Educational Learning\Assessment Project\indian-ethnic-clothing-classification\data\raw\indofashion_dataset\images\train\33432.jpeg,val
gowns,R:\Educational Learning\Assessment Project\indian-ethnic-clothing-classification\data\raw\indofashion_dataset\images\train\34905.jpeg,val
gowns,R:\Educational Learning\Assessment Project\indian-ethnic-clothing-classification\data\raw\indofashion_dataset\images\test\2288.jpeg,val
gowns,R:\Educational Learning\Assessment Project\indian-ethnic-clothing-classification\data\raw\indofashion_dataset\images\train\32924.jpeg,val
gowns,R:\Educational Learning\Assessment Project\indian-ethnic-clothing-classification\data\raw\indofashion_dataset\images\train\35270.jpeg,val
gowns,R:\Educational Learning\Assessment Project\indian-ethnic-clothing-classification\data\raw\indofashion_dataset\images\train\34472.jpeg,val
gowns,R:\Educational Learning\Assessment Project\indian-ethnic-clothing-classification\data\raw\indofashion_dataset\images\train\31581.jpeg,val
gowns,R:\Educational Learning\Assessment Project\indian-ethnic-clothing-classification\data\raw\indofashion_dataset\images\train\31329.jpeg,val
gowns,R:\Educational Learning\Assessment Project\indian-ethnic-clothing-classification\data\raw\indofashion_dataset\images\train\35239.jpeg,val
gowns,R:\Educational Learning\Assessment Project\indian-ethnic-clothing-classification\data\raw\indofashion_dataset\images\train\33477.jpeg,val
gowns,R:\Educational Learning\Assessment Project\indian-ethnic-clothing-classification\data\raw\indofashion_dataset\images\train\34085.jpeg,val
gowns,R:\Educational Learning\Assessment Project\indian-ethnic-clothing-classification\data\raw\indofashion_dataset\images\test\2378.jpeg,val
gowns,R:\Educational Learning\Assessment Project\indian-ethnic-clothing-classification\data\raw\indofashion_dataset\images\train\35646.jpeg,val
gowns,R:\Educational Learning\Assessment Project\indian-ethnic-clothing-classification\data\raw\indofashion_dataset\images\train\32427.jpeg,val
gowns,R:\Educational Learning\Assessment Project\indian-ethnic-clothing-classification\data\raw\indofashion_dataset\images\train\32346.jpeg,val
gowns,R:\Educational Learning\Assessment Project\indian-ethnic-clothing-classification\data\raw\indofashion_dataset\images\train\31533.jpeg,val
gowns,R:\Educational Learning\Assessment Project\indian-ethnic-clothing-classification\data\raw\indofashion_dataset\images\train\32088.jpeg,val
gowns,R:\Educational Learning\Assessment Project\indian-ethnic-clothing-classification\data\raw\indofashion_dataset\images\train\35361.jpeg,val
gowns,R:\Educational Learning\Assessment Project\indian-ethnic-clothing-classification\data\raw\indofashion_dataset\images\train\31014.jpeg,val
gowns,R:\Educational Learning\Assessment Project\indian-ethnic-clothing-classification\data\raw\indofashion_dataset\images\train\31146.jpeg,val
gowns,R:\Educational Learning\Assessment Project\indian-ethnic-clothing-classification\data\raw\indofashion_dataset\images\train\30810.jpeg,val
gowns,R:\Educational Learning\Assessment Project\indian-ethnic-clothing-classification\data\raw\indofashion_dataset\images\train\35819.jpeg,val
gowns,R:\Educational Learning\Assessment Project\indian-ethnic-clothing-classification\data\raw\indofashion_dataset\images\train\33144.jpeg,val
gowns,R:\Educational Learning\Assessment Project\indian-ethnic-clothing-classification\data\raw\indofashion_dataset\images\train\33288.jpeg,val
gowns,R:\Educational Learning\Assessment Project\indian-ethnic-clothing-classification\data\raw\indofashion_dataset\images\test\2432.jpeg,val
gowns,R:\Educational Learning\Assessment Project\indian-ethnic-clothing-classification\data\raw\indofashion_dataset\images\train\35258.jpeg,val
gowns,R:\Educational Learning\Assessment Project\indian-ethnic-clothing-classification\data\raw\indofashion_dataset\images\train\33750.jpeg,val
gowns,R:\Educational Learning\Assessment Project\indian-ethnic-clothing-classification\data\raw\indofashion_dataset\images\val\2409.jpeg,val
gowns,R:\Educational Learning\Assessment Project\indian-ethnic-clothing-classification\data\raw\indofashion_dataset\images\train\34302.jpeg,val
gowns,R:\Educational Learning\Assessment Project\indian-ethnic-clothing-classification\data\raw\indofashion_dataset\images\train\33080.jpeg,val
gowns,R:\Educational Learning\Assessment Project\indian-ethnic-clothing-classification\data\raw\indofashion_dataset\images\train\32943.jpeg,val
gowns,R:\Educational Learning\Assessment Project\indian-ethnic-clothing-classification\data\raw\indofashion_dataset\images\train\31925.jpeg,val
gowns,R:\Educational Learning\Assessment Project\indian-ethnic-clothing-classification\data\raw\indofashion_dataset\images\train\35574.jpeg,val
gowns,R:\Educational Learning\Assessment Project\indian-ethnic-clothing-classification\data\raw\indofashion_dataset\images\val\2379.jpeg,val
gowns,R:\Educational Learning\Assessment Project\indian-ethnic-clothing-classification\data\raw\indofashion_dataset\images\val\2484.jpeg,val
gowns,R:\Educational Learning\Assessment Project\indian-ethnic-clothing-classification\data\raw\indofashion_dataset\images\train\33722.jpeg,val
gowns,R:\Educational Learning\Assessment Project\indian-ethnic-clothing-classification\data\raw\indofashion_dataset\images\train\34044.jpeg,val
gowns,R:\Educational Learning\Assessment Project\indian-ethnic-clothing-classification\data\raw\indofashion_dataset\images\train\34839.jpeg,test
gowns,R:\Educational Learning\Assessment Project\indian-ethnic-clothing-classification\data\raw\indofashion_dataset\images\train\32748.jpeg,test
gowns,R:\Educational Learning\Assessment Project\indian-ethnic-clothing-classification\data\raw\indofashion_dataset\images\train\32626.jpeg,test
gowns,R:\Educational Learning\Assessment Project\indian-ethnic-clothing-classification\data\raw\indofashion_dataset\images\train\33330.jpeg,test
gowns,R:\Educational Learning\Assessment Project\indian-ethnic-clothing-classification\data\raw\indofashion_dataset\images\train\33534.jpeg,test
gowns,R:\Educational Learning\Assessment Project\indian-ethnic-clothing-classification\data\raw\indofashion_dataset\images\train\33784.jpeg,test
gowns,R:\Educational Learning\Assessment Project\indian-ethnic-clothing-classification\data\raw\indofashion_dataset\images\train\31959.jpeg,test
gowns,R:\Educational Learning\Assessment Project\indian-ethnic-clothing-classification\data\raw\indofashion_dataset\images\train\30989.jpeg,test
gowns,R:\Educational Learning\Assessment Project\indian-ethnic-clothing-classification\data\raw\indofashion_dataset\images\val\2013.jpeg,test
gowns,R:\Educational Learning\Assessment Project\indian-ethnic-clothing-classification\data\raw\indofashion_dataset\images\train\35519.jpeg,test
gowns,R:\Educational Learning\Assessment Project\indian-ethnic-clothing-classification\data\raw\indofashion_dataset\images\train\31737.jpeg,test
gowns,R:\Educational Learning\Assessment Project\indian-ethnic-clothing-classification\data\raw\indofashion_dataset\images\train\31043.jpeg,test
gowns,R:\Educational Learning\Assessment Project\indian-ethnic-clothing-classification\data\raw\indofashion_dataset\images\train\35058.jpeg,test
gowns,R:\Educational Learning\Assessment Project\indian-ethnic-clothing-classification\data\raw\indofashion_dataset\images\val\2056.jpeg,test
gowns,R:\Educational Learning\Assessment Project\indian-ethnic-clothing-classification\data\raw\indofashion_dataset\images\train\34260.jpeg,test
gowns,R:\Educational Learning\Assessment Project\indian-ethnic-clothing-classification\data\raw\indofashion_dataset\images\test\2272.jpeg,test
gowns,R:\Educational Learning\Assessment Project\indian-ethnic-clothing-classification\data\raw\indofashion_dataset\images\test\2214.jpeg,test
gowns,R:\Educational Learning\Assessment Project\indian-ethnic-clothing-classification\data\raw\indofashion_dataset\images\train\35005.jpeg,test
gowns,R:\Educational Learning\Assessment Project\indian-ethnic-clothing-classification\data\raw\indofashion_dataset\images\train\34888.jpeg,test
gowns,R:\Educational Learning\Assessment Project\indian-ethnic-clothing-classification\data\raw\indofashion_dataset\images\train\32150.jpeg,test
gowns,R:\Educational Learning\Assessment Project\indian-ethnic-clothing-classification\data\raw\indofashion_dataset\images\test\2381.jpeg,test
gowns,R:\Educational Learning\Assessment Project\indian-ethnic-clothing-classification\data\raw\indofashion_dataset\images\train\30748.jpeg,test
gowns,R:\Educational Learning\Assessment Project\indian-ethnic-clothing-classification\data\raw\indofashion_dataset\images\val\2274.jpeg,test
gowns,R:\Educational Learning\Assessment Project\indian-ethnic-clothing-classification\data\raw\indofashion_dataset\images\train\33646.jpeg,test
gowns,R:\Educational Learning\Assessment Project\indian-ethnic-clothing-classification\data\raw\indofashion_dataset\images\train\35379.jpeg,test
gowns,R:\Educational Learning\Assessment Project\indian-ethnic-clothing-classification\data\raw\indofashion_dataset\images\train\32134.jpeg,test
gowns,R:\Educational Learning\Assessment Project\indian-ethnic-clothing-classification\data\raw\indofashion_dataset\images\train\32685.jpeg,test
gowns,R:\Educational Learning\Assessment Project\indian-ethnic-clothing-classification\data\raw\indofashion_dataset\images\train\31709.jpeg,test
gowns,R:\Educational Learning\Assessment Project\indian-ethnic-clothing-classification\data\raw\indofashion_dataset\images\train\31461.jpeg,test
gowns,R:\Educational Learning\Assessment Project\indian-ethnic-clothing-classification\data\raw\indofashion_dataset\images\train\32824.jpeg,test
gowns,R:\Educational Learning\Assessment Project\indian-ethnic-clothing-classification\data\raw\indofashion_dataset\images\train\32751.jpeg,test
gowns,R:\Educational Learning\Assessment Project\indian-ethnic-clothing-classification\data\raw\indofashion_dataset\images\test\2125.jpeg,test
gowns,R:\Educational Learning\Assessment Project\indian-ethnic-clothing-classification\data\raw\indofashion_dataset\images\train\34774.jpeg,test
gowns,R:\Educational Learning\Assessment Project\indian-ethnic-clothing-classification\data\raw\indofashion_dataset\images\train\30739.jpeg,test
gowns,R:\Educational Learning\Assessment Project\indian-ethnic-clothing-classification\data\raw\indofashion_dataset\images\train\31895.jpeg,test
gowns,R:\Educational Learning\Assessment Project\indian-ethnic-clothing-classification\data\raw\indofashion_dataset\images\train\35280.jpeg,test
gowns,R:\Educational Learning\Assessment Project\indian-ethnic-clothing-classification\data\raw\indofashion_dataset\images\train\33286.jpeg,test
gowns,R:\Educational Learning\Assessment Project\indian-ethnic-clothing-classification\data\raw\indofashion_dataset\images\test\2409.jpeg,test
gowns,R:\Educational Learning\Assessment Project\indian-ethnic-clothing-classification\data\raw\indofashion_dataset\images\train\34347.jpeg,test
gowns,R:\Educational Learning\Assessment Project\indian-ethnic-clothing-classification\data\raw\indofashion_dataset\images\train\31693.jpeg,test
gowns,R:\Educational Learning\Assessment Project\indian-ethnic-clothing-classification\data\raw\indofashion_dataset\images\train\30804.jpeg,test
gowns,R:\Educational Learning\Assessment Project\indian-ethnic-clothing-classification\data\raw\indofashion_dataset\images\train\34971.jpeg,test
gowns,R:\Educational Learning\Assessment Project\indian-ethnic-clothing-classification\data\raw\indofashion_dataset\images\train\33126.jpeg,test
gowns,R:\Educational Learning\Assessment Project\indian-ethnic-clothing-classification\data\raw\indofashion_dataset\images\test\2189.jpeg,test
gowns,R:\Educational Learning\Assessment Project\indian-ethnic-clothing-classification\data\raw\indofashion_dataset\images\test\2422.jpeg,test
gowns,R:\Educational Learning\Assessment Project\indian-ethnic-clothing-classification\data\raw\indofashion_dataset\images\train\31792.jpeg,test
gowns,R:\Educational Learning\Assessment Project\indian-ethnic-clothing-classification\data\raw\indofashion_dataset\images\train\35425.jpeg,test
gowns,R:\Educational Learning\Assessment Project\indian-ethnic-clothing-classification\data\raw\indofashion_dataset\images\val\2358.jpeg,test
gowns,R:\Educational Learning\Assessment Project\indian-ethnic-clothing-classification\data\raw\indofashion_dataset\images\train\32969.jpeg,test
gowns,R:\Educational Learning\Assessment Project\indian-ethnic-clothing-classification\data\raw\indofashion_dataset\images\train\33940.jpeg,test
gowns,R:\Educational Learning\Assessment Project\indian-ethnic-clothing-classification\data\raw\indofashion_dataset\images\train\33640.jpeg,test
gowns,R:\Educational Learning\Assessment Project\indian-ethnic-clothing-classification\data\raw\indofashion_dataset\images\train\32412.jpeg,test
gowns,R:\Educational Learning\Assessment Project\indian-ethnic-clothing-classification\data\raw\indofashion_dataset\images\val\2372.jpeg,test
gowns,R:\Educational Learning\Assessment Project\indian-ethnic-clothing-classification\data\raw\indofashion_dataset\images\train\31586.jpeg,test
gowns,R:\Educational Learning\Assessment Project\indian-ethnic-clothing-classification\data\raw\indofashion_dataset\images\train\31689.jpeg,test
gowns,R:\Educational Learning\Assessment Project\indian-ethnic-clothing-classification\data\raw\indofashion_dataset\images\train\31299.jpeg,test
gowns,R:\Educational Learning\Assessment Project\indian-ethnic-clothing-classification\data\raw\indofashion_dataset\images\test\2111.jpeg,test
gowns,R:\Educational Learning\Assessment Project\indian-ethnic-clothing-classification\data\raw\indofashion_dataset\images\train\34564.jpeg,test
gowns,R:\Educational Learning\Assessment Project\indian-ethnic-clothing-classification\data\raw\indofashion_dataset\images\train\33287.jpeg,test
gowns,R:\Educational Learning\Assessment Project\indian-ethnic-clothing-classification\data\raw\indofashion_dataset\images\test\2009.jpeg,test
gowns,R:\Educational Learning\Assessment Project\indian-ethnic-clothing-classification\data\raw\indofashion_dataset\images\train\34706.jpeg,test
gowns,R:\Educational Learning\Assessment Project\indian-ethnic-clothing-classification\data\raw\indofashion_dataset\images\train\35283.jpeg,test
gowns,R:\Educational Learning\Assessment Project\indian-ethnic-clothing-classification\data\raw\indofashion_dataset\images\train\31534.jpeg,test
gowns,R:\Educational Learning\Assessment Project\indian-ethnic-clothing-classification\data\raw\indofashion_dataset\images\train\33641.jpeg,test
gowns,R:\Educational Learning\Assessment Project\indian-ethnic-clothing-classification\data\raw\indofashion_dataset\images\train\30803.jpeg,test
gowns,R:\Educational Learning\Assessment Project\indian-ethnic-clothing-classification\data\raw\indofashion_dataset\images\train\32512.jpeg,test
gowns,R:\Educational Learning\Assessment Project\indian-ethnic-clothing-classification\data\raw\indofashion_dataset\images\train\30769.jpeg,test
gowns,R:\Educational Learning\Assessment Project\indian-ethnic-clothing-classification\data\raw\indofashion_dataset\images\train\33331.jpeg,test
gowns,R:\Educational Learning\Assessment Project\indian-ethnic-clothing-classification\data\raw\indofashion_dataset\images\train\31991.jpeg,test
gowns,R:\Educational Learning\Assessment Project\indian-ethnic-clothing-classification\data\raw\indofashion_dataset\images\train\32094.jpeg,test
gowns,R:\Educational Learning\Assessment Project\indian-ethnic-clothing-classification\data\raw\indofashion_dataset\images\train\35854.jpeg,test
gowns,R:\Educational Learning\Assessment Project\indian-ethnic-clothing-classification\data\raw\indofashion_dataset\images\train\34759.jpeg,test
gowns,R:\Educational Learning\Assessment Project\indian-ethnic-clothing-classification\data\raw\indofashion_dataset\images\train\31901.jpeg,test
gowns,R:\Educational Learning\Assessment Project\indian-ethnic-clothing-classification\data\raw\indofashion_dataset\images\train\31262.jpeg,test
gowns,R:\Educational Learning\Assessment Project\indian-ethnic-clothing-classification\data\raw\indofashion_dataset\images\train\31770.jpeg,test
kurta_men,R:\Educational Learning\Assessment Project\indian-ethnic-clothing-classification\data\raw\indofashion_dataset\images\train\37230.jpeg,train
kurta_men,R:\Educational Learning\Assessment Project\indian-ethnic-clothing-classification\data\raw\indofashion_dataset\images\train\41743.jpeg,train
kurta_men,R:\Educational Learning\Assessment Project\indian-ethnic-clothing-classification\data\raw\indofashion_dataset\images\train\41199.jpeg,train
kurta_men,R:\Educational Learning\Assessment Project\indian-ethnic-clothing-classification\data\raw\indofashion_dataset\images\train\36041.jpeg,train
kurta_men,R:\Educational Learning\Assessment Project\indian-ethnic-clothing-classification\data\raw\indofashion_dataset\images\test\2898.jpeg,train
kurta_men,R:\Educational Learning\Assessment Project\indian-ethnic-clothing-classification\data\raw\indofashion_dataset\images\train\37727.jpeg,train
kurta_men,R:\Educational Learning\Assessment Project\indian-ethnic-clothing-classification\data\raw\indofashion_dataset\images\train\41855.jpeg,train
kurta_men,R:\Educational Learning\Assessment Project\indian-ethnic-clothing-classification\data\raw\indofashion_dataset\images\train\39593.jpeg,train
kurta_men,R:\Educational Learning\Assessment Project\indian-ethnic-clothing-classification\data\raw\indofashion_dataset\images\train\37333.jpeg,train
kurta_men,R:\Educational Learning\Assessment Project\indian-ethnic-clothing-classification\data\raw\indofashion_dataset\images\train\39748.jpeg,train
kurta_men,R:\Educational Learning\Assessment Project\indian-ethnic-clothing-classification\data\raw\indofashion_dataset\images\test\2603.jpeg,train
kurta_men,R:\Educational Learning\Assessment Project\indian-ethnic-clothing-classification\data\raw\indofashion_dataset\images\train\39766.jpeg,train
kurta_men,R:\Educational Learning\Assessment Project\indian-ethnic-clothing-classification\data\raw\indofashion_dataset\images\train\38142.jpeg,train
kurta_men,R:\Educational Learning\Assessment Project\indian-ethnic-clothing-classification\data\raw\indofashion_dataset\images\train\39844.jpeg,train
kurta_men,R:\Educational Learning\Assessment Project\indian-ethnic-clothing-classification\data\raw\indofashion_dataset\images\train\39252.jpeg,train
kurta_men,R:\Educational Learning\Assessment Project\indian-ethnic-clothing-classification\data\raw\indofashion_dataset\images\train\38417.jpeg,train
kurta_men,R:\Educational Learning\Assessment Project\indian-ethnic-clothing-classification\data\raw\indofashion_dataset\images\val\2811.jpeg,train
kurta_men,R:\Educational Learning\Assessment Project\indian-ethnic-clothing-classification\data\raw\indofashion_dataset\images\val\2786.jpeg,train
kurta_men,R:\Educational Learning\Assessment Project\indian-ethnic-clothing-classification\data\raw\indofashion_dataset\images\train\41755.jpeg,train
kurta_men,R:\Educational Learning\Assessment Project\indian-ethnic-clothing-classification\data\raw\indofashion_dataset\images\train\36184.jpeg,train
kurta_men,R:\Educational Learning\Assessment Project\indian-ethnic-clothing-classification\data\raw\indofashion_dataset\images\train\38723.jpeg,train
kurta_men,R:\Educational Learning\Assessment Project\indian-ethnic-clothing-classification\data\raw\indofashion_dataset\images\train\39881.jpeg,train
kurta_men,R:\Educational Learning\Assessment Project\indian-ethnic-clothing-classification\data\raw\indofashion_dataset\images\train\40003.jpeg,train
kurta_men,R:\Educational Learning\Assessment Project\indian-ethnic-clothing-classification\data\raw\indofashion_dataset\images\val\2663.jpeg,train
kurta_men,R:\Educational Learning\Assessment Project\indian-ethnic-clothing-classification\data\raw\indofashion_dataset\images\train\37619.jpeg,train
kurta_men,R:\Educational Learning\Assessment Project\indian-ethnic-clothing-classification\data\raw\indofashion_dataset\images\val\2844.jpeg,train
kurta_men,R:\Educational Learning\Assessment Project\indian-ethnic-clothing-classification\data\raw\indofashion_dataset\images\train\38291.jpeg,train
kurta_men,R:\Educational Learning\Assessment Project\indian-ethnic-clothing-classification\data\raw\indofashion_dataset\images\train\36532.jpeg,train
kurta_men,R:\Educational Learning\Assessment Project\indian-ethnic-clothing-classification\data\raw\indofashion_dataset\images\train\36273.jpeg,train
kurta_men,R:\Educational Learning\Assessment Project\indian-ethnic-clothing-classification\data\raw\indofashion_dataset\images\train\38254.jpeg,train
kurta_men,R:\Educational Learning\Assessment Project\indian-ethnic-clothing-classification\data\raw\indofashion_dataset\images\train\39550.jpeg,train
kurta_men,R:\Educational Learning\Assessment Project\indian-ethnic-clothing-classification\data\raw\indofashion_dataset\images\train\41324.jpeg,train
kurta_men,R:\Educational Learning\Assessment Project\indian-ethnic-clothing-classification\data\raw\indofashion_dataset\images\train\42817.jpeg,train
kurta_men,R:\Educational Learning\Assessment Project\indian-ethnic-clothing-classification\data\raw\indofashion_dataset\images\test\2986.jpeg,train
kurta_men,R:\Educational Learning\Assessment Project\indian-ethnic-clothing-classification\data\raw\indofashion_dataset\images\train\41153.jpeg,train
kurta_men,R:\Educational Learning\Assessment Project\indian-ethnic-clothing-classification\data\raw\indofashion_dataset\images\train\37589.jpeg,train
kurta_men,R:\Educational Learning\Assessment Project\indian-ethnic-clothing-classification\data\raw\indofashion_dataset\images\train\38468.jpeg,train
kurta_men,R:\Educational Learning\Assessment Project\indian-ethnic-clothing-classification\data\raw\indofashion_dataset\images\train\38353.jpeg,train
kurta_men,R:\Educational Learning\Assessment Project\indian-ethnic-clothing-classification\data\raw\indofashion_dataset\images\train\40687.jpeg,train
kurta_men,R:\Educational Learning\Assessment Project\indian-ethnic-clothing-classification\data\raw\indofashion_dataset\images\train\40751.jpeg,train
kurta_men,R:\Educational Learning\Assessment Project\indian-ethnic-clothing-classification\data\raw\indofashion_dataset\images\train\38869.jpeg,train
kurta_men,R:\Educational Learning\Assessment Project\indian-ethnic-clothing-classification\data\raw\indofashion_dataset\images\train\35978.jpeg,train
kurta_men,R:\Educational Learning\Assessment Project\indian-ethnic-clothing-classification\data\raw\indofashion_dataset\images\train\39573.jpeg,train
kurta_men,R:\Educational Learning\Assessment Project\indian-ethnic-clothing-classification\data\raw\indofashion_dataset\images\train\38726.jpeg,train
kurta_men,R:\Educational Learning\Assessment Project\indian-ethnic-clothing-classification\data\raw\indofashion_dataset\images\train\38781.jpeg,train
kurta_men,R:\Educational Learning\Assessment Project\indian-ethnic-clothing-classification\data\raw\indofashion_dataset\images\train\39220.jpeg,train
kurta_men,R:\Educational Learning\Assessment Project\indian-ethnic-clothing-classification\data\raw\indofashion_dataset\images\train\37756.jpeg,train
kurta_men,R:\Educational Learning\Assessment Project\indian-ethnic-clothing-classification\data\raw\indofashion_dataset\images\train\39021.jpeg,train
kurta_men,R:\Educational Learning\Assessment Project\indian-ethnic-clothing-classification\data\raw\indofashion_dataset\images\train\37932.jpeg,train
kurta_men,R:\Educational Learning\Assessment Project\indian-ethnic-clothing-classification\data\raw\indofashion_dataset\images\train\36111.jpeg,train
kurta_men,R:\Educational Learning\Assessment Project\indian-ethnic-clothing-classification\data\raw\indofashion_dataset\images\train\37137.jpeg,train
kurta_men,R:\Educational Learning\Assessment Project\indian-ethnic-clothing-classification\data\raw\indofashion_dataset\images\train\39782.jpeg,train
kurta_men,R:\Educational Learning\Assessment Project\indian-ethnic-clothing-classification\data\raw\indofashion_dataset\images\train\42040.jpeg,train
kurta_men,R:\Educational Learning\Assessment Project\indian-ethnic-clothing-classification\data\raw\indofashion_dataset\images\train\39085.jpeg,train
kurta_men,R:\Educational Learning\Assessment Project\indian-ethnic-clothing-classification\data\raw\indofashion_dataset\images\test\2567.jpeg,train
kurta_men,R:\Educational Learning\Assessment Project\indian-ethnic-clothing-classification\data\raw\indofashion_dataset\images\train\40480.jpeg,train
kurta_men,R:\Educational Learning\Assessment Project\indian-ethnic-clothing-classification\data\raw\indofashion_dataset\images\train\36598.jpeg,train
kurta_men,R:\Educational Learning\Assessment Project\indian-ethnic-clothing-classification\data\raw\indofashion_dataset\images\train\39717.jpeg,train
kurta_men,R:\Educational Learning\Assessment Project\indian-ethnic-clothing-classification\data\raw\indofashion_dataset\images\train\40895.jpeg,train
kurta_men,R:\Educational Learning\Assessment Project\indian-ethnic-clothing-classification\data\raw\indofashion_dataset\images\train\39371.jpeg,train
kurta_men,R:\Educational Learning\Assessment Project\indian-ethnic-clothing-classification\data\raw\indofashion_dataset\images\train\41119.jpeg,train
kurta_men,R:\Educational Learning\Assessment Project\indian-ethnic-clothing-classification\data\raw\indofashion_dataset\images\train\41687.jpeg,train
kurta_men,R:\Educational Learning\Assessment Project\indian-ethnic-clothing-classification\data\raw\indofashion_dataset\images\train\39167.jpeg,train
kurta_men,R:\Educational Learning\Assessment Project\indian-ethnic-clothing-classification\data\raw\indofashion_dataset\images\train\41088.jpeg,train
kurta_men,R:\Educational Learning\Assessment Project\indian-ethnic-clothing-classification\data\raw\indofashion_dataset\images\train\42375.jpeg,train
kurta_men,R:\Educational Learning\Assessment Project\indian-ethnic-clothing-classification\data\raw\indofashion_dataset\images\train\40341.jpeg,train
kurta_men,R:\Educational Learning\Assessment Project\indian-ethnic-clothing-classification\data\raw\indofashion_dataset\images\train\39957.jpeg,train
kurta_men,R:\Educational Learning\Assessment Project\indian-ethnic-clothing-classification\data\raw\indofashion_dataset\images\train\41547.jpeg,train
kurta_men,R:\Educational Learning\Assessment Project\indian-ethnic-clothing-classification\data\raw\indofashion_dataset\images\test\2784.jpeg,train
kurta_men,R:\Educational Learning\Assessment Project\indian-ethnic-clothing-classification\data\raw\indofashion_dataset\images\train\40218.jpeg,train
kurta_men,R:\Educational Learning\Assessment Project\indian-ethnic-clothing-classification\data\raw\indofashion_dataset\images\train\36200.jpeg,train
kurta_men,R:\Educational Learning\Assessment Project\indian-ethnic-clothing-classification\data\raw\indofashion_dataset\images\train\42329.jpeg,train
kurta_men,R:\Educational Learning\Assessment Project\indian-ethnic-clothing-classification\data\raw\indofashion_dataset\images\train\39640.jpeg,train
kurta_men,R:\Educational Learning\Assessment Project\indian-ethnic-clothing-classification\data\raw\indofashion_dataset\images\train\41395.jpeg,train
kurta_men,R:\Educational Learning\Assessment Project\indian-ethnic-clothing-classification\data\raw\indofashion_dataset\images\train\39836.jpeg,train
kurta_men,R:\Educational Learning\Assessment Project\indian-ethnic-clothing-classification\data\raw\indofashion_dataset\images\val\2503.jpeg,train
kurta_men,R:\Educational Learning\Assessment Project\indian-ethnic-clothing-classification\data\raw\indofashion_dataset\images\train\38840.jpeg,train
kurta_men,R:\Educational Learning\Assessment Project\indian-ethnic-clothing-classification\data\raw\indofashion_dataset\images\train\41912.jpeg,train
kurta_men,R:\Educational Learning\Assessment Project\indian-ethnic-clothing-classification\data\raw\indofashion_dataset\images\train\39379.jpeg,train
kurta_men,R:\Educational Learning\Assessment Project\indian-ethnic-clothing-classification\data\raw\indofashion_dataset\images\train\41448.jpeg,train
kurta_men,R:\Educational Learning\Assessment Project\indian-ethnic-clothing-classification\data\raw\indofashion_dataset\images\val\2651.jpeg,train
kurta_men,R:\Educational Learning\Assessment Project\indian-ethnic-clothing-classification\data\raw\indofashion_dataset\images\train\41822.jpeg,train
kurta_men,R:\Educational Learning\Assessment Project\indian-ethnic-clothing-classification\data\raw\indofashion_dataset\images\train\38288.jpeg,train
